     ksi;1.initialDensity;2.initialDensity;3.initialDensity;4.initialDensity;5.initialDensity;6.initialDensity;7.initialDensity;8.initialDensity;     tau;1.inputFlow;1.bunkerOutputFlow; 1.speed;2.inputFlow; 2.speed;3.inputFlow; 3.speed;4.inputFlow; 4.speed;5.inputFlow; 5.speed;6.inputFlow; 6.speed;6.connections.7;6.connections.8;7.inputFlow; 7.speed;8.inputFlow; 8.speed
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.21000;    0.18756;           0.25231; 0.25231;    0.15652; 0.54096;           ; 1.09416;    0.15115; 1.10162;    0.52926; 0.61142;           ; 0.71496;        0.40000;        0.60000;           ; 1.61207;           ; 1.98426
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.22000;    0.18235;           0.25350; 0.25350;    0.16930; 0.52223;           ; 1.07862;    0.18430; 1.14674;    0.48466; 0.66543;           ; 0.65007;        0.40000;        0.60000;           ; 1.49222;           ; 2.04433
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.23000;    0.17713;           0.25493; 0.25493;    0.18222; 0.50390;           ; 1.06016;    0.21913; 1.18757;    0.43634; 0.72767;           ; 0.60200;        0.40000;        0.60000;           ; 1.36070;           ; 2.06235
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.24000;    0.17190;           0.25661; 0.25661;    0.19525; 0.48605;           ; 1.03894;    0.25511; 1.22347;    0.38548; 0.79662;           ; 0.57246;        0.40000;        0.60000;           ; 1.22385;           ; 2.03718
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.25000;    0.16667;           0.25852; 0.25852;    0.20833; 0.46875;           ; 1.01517;    0.29167; 1.25388;    0.33333; 0.87058;           ; 0.56250;        0.40000;        0.60000;           ; 1.08826;           ; 1.97040
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.26000;    0.16143;           0.26067; 0.26067;    0.22141; 0.45207;           ; 0.98903;    0.32822; 1.27831;    0.28119; 0.94773;           ; 0.57246;        0.40000;        0.60000;           ; 0.96046;           ; 1.86621
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.27000;    0.15620;           0.26306; 0.26306;    0.23444; 0.43606;           ; 0.96078;    0.36420; 1.29638;    0.23033; 1.02616;           ; 0.60200;        0.40000;        0.60000;           ; 0.84661;           ; 1.73116
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.28000;    0.15098;           0.26568; 0.26568;    0.24737; 0.42081;           ; 0.93066;    0.39904; 1.30780;    0.18200; 1.10395;           ; 0.65007;        0.40000;        0.60000;           ; 0.75218;           ; 1.57372
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.29000;    0.14578;           0.26853; 0.26853;    0.26014; 0.40636;           ; 0.89893;    0.43218; 1.31240;    0.13740; 1.17917;           ; 0.71496;        0.40000;        0.60000;           ; 0.68174;           ; 1.40380
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.30000;    0.14059;           0.27161; 0.27161;    0.27271; 0.39277;           ; 0.86588;    0.46310; 1.31011;    0.09763; 1.24999;           ; 0.79437;        0.40000;        0.60000;           ; 0.63866;           ; 1.23207
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.31000;    0.13544;           0.27492; 0.27492;    0.28503; 0.38010;           ; 0.83180;    0.49133; 1.30094;    0.06366; 1.31465;           ; 0.88550;        0.40000;        0.60000;           ; 0.62503;           ; 1.06933
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.32000;    0.13031;           0.27845; 0.27845;    0.29704; 0.36839;           ; 0.79700;    0.51640; 1.28507;    0.03633; 1.37157;           ; 0.98511;        0.40000;        0.60000;           ; 0.64151;           ; 0.92578
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.33000;    0.12522;           0.28220; 0.28220;    0.30870; 0.35770;           ; 0.76178;    0.53793; 1.26272;    0.01631; 1.41933;           ; 1.08968;        0.40000;        0.60000;           ; 0.68729;           ; 0.81047
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.34000;    0.12017;           0.28616; 0.28616;    0.31996; 0.34806;           ; 0.72645;    0.55557; 1.23426;    0.00410; 1.45677;           ; 1.19550;        0.40000;        0.60000;           ; 0.76018;           ; 0.73062
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.35000;    0.11516;           0.29033; 0.29033;    0.33079; 0.33952;           ; 0.69134;    0.56906; 1.20014;    0.00000; 1.48296;           ; 1.29882;        0.40000;        0.60000;           ; 0.85665;           ; 0.69127
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.36000;    0.11021;           0.29471; 0.29471;    0.34113; 0.33210;           ; 0.65674;    0.57817; 1.16089;    0.00410; 1.49726;           ; 1.39599;        0.40000;        0.60000;           ; 0.97208;           ; 0.69487
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.37000;    0.10531;           0.29930; 0.29930;    0.35095; 0.32584;           ; 0.62297;    0.58276; 1.11712;    0.01631; 1.49932;           ; 1.48355;        0.40000;        0.60000;           ; 1.10089;           ; 0.74121
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.38000;    0.10048;           0.30408; 0.30408;    0.36020; 0.32076;           ; 0.59033;    0.58276; 1.06954;    0.03633; 1.48908;           ; 1.55841;        0.40000;        0.60000;           ; 1.23688;           ; 0.82738
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.39000;    0.09570;           0.30905; 0.30905;    0.36886; 0.31688;           ; 0.55911;    0.57817; 1.01890;    0.06366; 1.46679;           ; 1.61792;        0.40000;        0.60000;           ; 1.37351;           ; 0.94795
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.40000;    0.09100;           0.31421; 0.31421;    0.37688; 0.31421;           ; 0.52958;    0.56906; 0.96598;    0.09763; 1.43302;           ; 1.65997;        0.40000;        0.60000;           ; 1.50419;           ; 1.09536
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.41000;    0.08637;           0.31956; 0.31956;    0.38423; 0.31277;           ; 0.50201;    0.55557; 0.91163;    0.13740; 1.38858;           ; 1.68306;        0.40000;        0.60000;           ; 1.62262;           ; 1.26033
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.42000;    0.08183;           0.32508; 0.32508;    0.39090; 0.31257;           ; 0.47664;    0.53793; 0.85670;    0.18200; 1.33457;           ; 1.68639;        0.40000;        0.60000;           ; 1.72310;           ; 1.43251
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.43000;    0.07736;           0.33078; 0.33078;    0.39684; 0.31360;           ; 0.45369;    0.51640; 0.80206;    0.23033; 1.27233;           ; 1.66983;        0.40000;        0.60000;           ; 1.80080;           ; 1.60108
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.44000;    0.07299;           0.33664; 0.33664;    0.40204; 0.31585;           ; 0.43338;    0.49133; 0.74857;    0.28119; 1.20338;           ; 1.63397;        0.40000;        0.60000;           ; 1.85197;           ; 1.75544
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.45000;    0.06870;           0.34267; 0.34267;    0.40647; 0.31933;           ; 0.41587;    0.46310; 0.69707;    0.33333; 1.12942;           ; 1.58007;        0.40000;        0.60000;           ; 1.87414;           ; 1.88590
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.46000;    0.06452;           0.34885; 0.34885;    0.41012; 0.32401;           ; 0.40133;    0.43218; 0.64838;    0.38548; 1.05227;           ; 1.51006;        0.40000;        0.60000;           ; 1.86625;           ; 1.98426
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.47000;    0.06043;           0.35518; 0.35518;    0.41298; 0.32988;           ; 0.38989;    0.39904; 0.60326;    0.43634; 0.97384;           ; 1.42640;        0.40000;        0.60000;           ; 1.82868;           ; 2.04433
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.48000;    0.05645;           0.36165; 0.36165;    0.41502; 0.33692;           ; 0.38164;    0.36420; 0.56243;    0.48466; 0.89605;           ; 1.33207;        0.40000;        0.60000;           ; 1.76323;           ; 2.06235
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.49000;    0.05258;           0.36826; 0.36826;    0.41626; 0.34509;           ; 0.37666;    0.32822; 0.52653;    0.52926; 0.82083;           ; 1.23040;        0.40000;        0.60000;           ; 1.67307;           ; 2.03718
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.50000;    0.04882;           0.37500; 0.37500;    0.41667; 0.35437;           ; 0.37500;    0.29167; 0.49612;    0.56904; 0.75001;           ; 1.12500;        0.40000;        0.60000;           ; 1.56252;           ; 1.97040
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.51000;    0.04517;           0.38186; 0.38186;    0.41626; 0.36471;           ; 0.37666;    0.25511; 0.47169;    0.60301; 0.68535;           ; 1.01960;        0.40000;        0.60000;           ; 1.43693;           ; 1.86621
        ;                ;                ;                ;                ;                ;                ;                ;                ;27.52000;    0.04165;           0.38884; 0.38884;    0.41502; 0.37608;           ; 0.38164;    0.21913; 0.45362;    0.63033; 0.62843;           ; 0.91793;        0.40000;        0.60000;           ; 1.30232;           ; 1.73116
